profile_id,month,hour,input_id,input_type,carrier_id,value,unit,price_id,remark
M12,12,8,waste_heat,recoverable_energy,heat,380.606,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,8,temperature,environment,temperature,7.113,C,,generated from raw weather_data monthly-hourly average
M12,12,9,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,9,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,9,solar_resource,renewable_resource,solar_resource,110.327,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,9,waste_heat,recoverable_energy,heat,398.788,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,9,temperature,environment,temperature,9.326,C,,generated from raw weather_data monthly-hourly average
M12,12,10,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,10,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,10,solar_resource,renewable_resource,solar_resource,219.846,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,10,waste_heat,recoverable_energy,heat,416.97,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,10,temperature,environment,temperature,11.653,C,,generated from raw weather_data monthly-hourly average
M12,12,11,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,11,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,11,solar_resource,renewable_resource,solar_resource,277.365,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,11,waste_heat,recoverable_energy,heat,435.152,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,11,temperature,environment,temperature,12.619,C,,generated from raw weather_data monthly-hourly average
M12,12,12,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,12,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,12,solar_resource,renewable_resource,solar_resource,341,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,12,waste_heat,recoverable_energy,heat,453.333,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,12,temperature,environment,temperature,14.039,C,,generated from raw weather_data monthly-hourly average
M12,12,13,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,13,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,13,solar_resource,renewable_resource,solar_resource,351.5,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,13,waste_heat,recoverable_energy,heat,437.949,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,13,temperature,environment,temperature,14.526,C,,generated from raw weather_data monthly-hourly average
M12,12,14,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,14,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,14,solar_resource,renewable_resource,solar_resource,347,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,14,waste_heat,recoverable_energy,heat,422.564,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,14,temperature,environment,temperature,15.13,C,,generated from raw weather_data monthly-hourly average
M12,12,15,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,15,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,15,solar_resource,renewable_resource,solar_resource,258.135,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,15,waste_heat,recoverable_energy,heat,407.179,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,15,temperature,environment,temperature,15.053,C,,generated from raw weather_data monthly-hourly average
M12,12,16,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,16,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,16,solar_resource,renewable_resource,solar_resource,158.75,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,16,waste_heat,recoverable_energy,heat,391.795,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,16,temperature,environment,temperature,14.363,C,,generated from raw weather_data monthly-hourly average
M12,12,17,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,17,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,17,solar_resource,renewable_resource,solar_resource,58.615,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,17,waste_heat,recoverable_energy,heat,376.41,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,17,temperature,environment,temperature,13.338,C,,generated from raw weather_data monthly-hourly average
M12,12,18,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,18,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,18,solar_resource,renewable_resource,solar_resource,7.115,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,18,waste_heat,recoverable_energy,heat,361.026,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,18,temperature,environment,temperature,11.945,C,,generated from raw weather_data monthly-hourly average
M12,12,19,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,19,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,19,solar_resource,renewable_resource,solar_resource,3.519,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,19,waste_heat,recoverable_energy,heat,345.641,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,19,temperature,environment,temperature,10.923,C,,generated from raw weather_data monthly-hourly average
M12,12,20,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,20,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,20,solar_resource,renewable_resource,solar_resource,2.019,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,20,waste_heat,recoverable_energy,heat,330.256,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,20,temperature,environment,temperature,10.352,C,,generated from raw weather_data monthly-hourly average
M12,12,21,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,21,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,21,solar_resource,renewable_resource,solar_resource,1.25,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,21,waste_heat,recoverable_energy,heat,314.872,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,21,temperature,environment,temperature,9.734,C,,generated from raw weather_data monthly-hourly average
M12,12,22,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,22,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,22,solar_resource,renewable_resource,solar_resource,1.519,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,22,waste_heat,recoverable_energy,heat,299.487,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,22,temperature,environment,temperature,9.229,C,,generated from raw weather_data monthly-hourly average
M12,12,23,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,23,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,23,solar_resource,renewable_resource,solar_resource,1.173,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,23,waste_heat,recoverable_energy,heat,284.103,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,23,temperature,environment,temperature,8.75,C,,generated from raw weather_data monthly-hourly average
M12,12,24,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,24,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,24,solar_resource,renewable_resource,solar_resource,0.808,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,24,waste_heat,recoverable_energy,heat,268.718,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,24,temperature,environment,temperature,8.324,C,,generated from raw weather_data monthly-hourly average
